Designator,Device,Footprint,Mid X,Mid Y,Ref X,Ref Y,Pad X,Pad Y,Pins,Layer,Rotation,SMD,Comment
"PWR"	,"19-217/R6C-AL1M2VY/3T"	,"LED0603-R-RD"	,"45.428mm"	,"-2.794mm"	,"45.428mm"	,"-2.794mm"	,"44.577mm"	,"-2.794mm"	,"2"	,"T"	,"180"	,"Yes"	,"19-217/R6C-AL1M2VY/3T"	,
"USBC1"	,"TYPE-C-31-M-12"	,"USB-C_SMD-TYPE-C-31-M-12"	,"4.445mm"	,"-22.098mm"	,"4.445mm"	,"-22.098mm"	,"1.961mm"	,"-17.773mm"	,"20"	,"T"	,"270"	,"No"	,"TYPE-C-31-M-12"	,
"SW6"	,"CPG135001D01"	,"KEY-TH_CPG135001D0X"	,"29.946mm"	,"-46.355mm"	,"29.946mm"	,"-46.355mm"	,"27.447mm"	,"-45.306mm"	,"2"	,"T"	,"0"	,"No"	,"CPG135001D01"	,
"U4"	,"ESP32-WROOM-32E-H4"	,"WIFI-SMD_ESP32-WROOM-32E"	,"58.237mm"	,"-21.067mm"	,"58.237mm"	,"-21.067mm"	,"49.236mm"	,"-12.065mm"	,"47"	,"T"	,"270"	,"Yes"	,"ESP32-WROOM-32E-H4"	,
"SW35"	,"SK12D07VG4"	,"SW-TH_SK12D07VG4"	,"28.575mm"	,"-2.286mm"	,"28.575mm"	,"-2.286mm"	,"30.574mm"	,"-2.286mm"	,"5"	,"T"	,"180"	,"No"	,"SK12D07VG4"	,
"Q2"	,"AO3401A_C15127"	,"SOT-23_L2.9-W1.3-P1.90-LS2.4-BR"	,"17.399mm"	,"-3.429mm"	,"17.399mm"	,"-3.429mm"	,"18.549mm"	,"-4.379mm"	,"3"	,"T"	,"0"	,"Yes"	,"AO3401A_C15127"	,
"D32"	,"SS34_C8678"	,"DO-214AC_L4.3-W2.7-LS5.3-RD"	,"21.336mm"	,"-4.192mm"	,"21.336mm"	,"-4.191mm"	,"21.336mm"	,"-1.892mm"	,"2"	,"T"	,"270"	,"Yes"	,"SS34_C8678"	,
"U6"	,"CH340C"	,"SOP-16_L10.0-W3.9-P1.27-LS6.0-BL"	,"15.513mm"	,"-26.933mm"	,"15.513mm"	,"-26.933mm"	,"19.958mm"	,"-24.06mm"	,"16"	,"T"	,"180"	,"Yes"	,"CH340C"	,
"R15"	,"TR0603B10K0P0525Z"	,"R0603"	,"14.971mm"	,"-33.824mm"	,"14.971mm"	,"-33.824mm"	,"15.724mm"	,"-33.824mm"	,"2"	,"T"	,"180"	,"Yes"	,"TR0603B10K0P0525Z_10kΩ"	,
"Q3"	,"S8050"	,"SOT-23-3_L2.9-W1.3-P1.90-LS2.4-BR"	,"18.408mm"	,"-33.189mm"	,"18.408mm"	,"-33.189mm"	,"19.358mm"	,"-32.189mm"	,"3"	,"T"	,"90"	,"Yes"	,"S8050"	,
"Q4"	,"S8050"	,"SOT-23-3_L2.9-W1.3-P1.90-LS2.4-BR"	,"11.55mm"	,"-33.189mm"	,"11.55mm"	,"-33.189mm"	,"12.5mm"	,"-32.189mm"	,"3"	,"T"	,"90"	,"Yes"	,"S8050"	,
"R16"	,"TR0603B10K0P0525Z"	,"R0603"	,"14.971mm"	,"-32.173mm"	,"14.971mm"	,"-32.173mm"	,"14.217mm"	,"-32.173mm"	,"2"	,"T"	,"0"	,"Yes"	,"TR0603B10K0P0525Z_10kΩ"	,
"C7"	,"CC0603KRX7R9BB104"	,"C0603"	,"21.721mm"	,"-26.891mm"	,"21.721mm"	,"-26.891mm"	,"21.721mm"	,"-26.191mm"	,"2"	,"T"	,"270"	,"Yes"	,"CC0603KRX7R9BB104_0.1uF"	,
"U7"	,"TPS63802DLAR_C2845237"	,"VSON-10_L3.0-W2.0-P0.50-TL"	,"33.401mm"	,"-13.091mm"	,"33.401mm"	,"-13.091mm"	,"32.401mm"	,"-13.916mm"	,"10"	,"T"	,"90"	,"Yes"	,"TPS63802DLAR_C2845237"	,
"L2"	,"MHCI05030-R47M-R8"	,"IND-SMD_L5.7-W5.4"	,"33.401mm"	,"-8.382mm"	,"33.401mm"	,"-8.382mm"	,"31.201mm"	,"-8.382mm"	,"2"	,"T"	,"0"	,"Yes"	,"MHCI05030-R47M-R8_470nH"	,
"4"	,"2.54-1*1P针"	,"HDR-TH_1P-P2.54-V-M"	,"97.79mm"	,"-9.017mm"	,"97.79mm"	,"-9.017mm"	,"97.79mm"	,"-9.017mm"	,"1"	,"T"	,"0"	,"No"	,"2.54-1*1P针"	,
"5"	,"2.54-1*1P针"	,"HDR-TH_1P-P2.54-V-M"	,"90.17mm"	,"-9.017mm"	,"90.17mm"	,"-9.017mm"	,"90.17mm"	,"-9.017mm"	,"1"	,"T"	,"0"	,"No"	,"2.54-1*1P针"	,
